,utc,scan,lst,source,velocity,right_ascension,declination,azimuth,elevation,ca,ie,x_focus,y_focus,z_focus,foct,scan_type,observ_mode,observ_geometry,stroke_mode,switch_mode,offsets,reference,no_of_subscans,mm_pwv,ambient_temperature,pressure,humidity,dew_point,wind_direction,wind_speed,frontend_backend,mol_line,command,observer_id,operator_id,scan_duration,comment,line
721,2016-12-22 01:17:05,98272,02:50:10,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-71.0,56.4,1.4,2.5,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,3.0,-1.7,554.6,47.7,-10.1,90.0,3.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:32.000000000,-,CO_JO201
722,2016-12-22 01:25:38,98273,02:58:44,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-72.8,54.5,1.4,2.5,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,3.04,-1.5,554.7,47.3,-10.0,83.0,4.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:12.000000000,-,CO_JO201
723,2016-12-22 01:26:50,98274,02:59:57,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-73.0,54.3,1.4,2.5,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,3.04,-1.6,554.7,47.4,-10.0,72.0,4.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:32.000000000,-,CO_JO201
724,2016-12-22 01:35:23,98275,03:08:31,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-74.6,52.4,1.4,2.5,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.96,-0.3,554.8,41.1,-10.6,80.0,6.1,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:12.000000000,-,CO_JO201
725,2016-12-22 01:36:36,98276,03:09:45,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-74.8,52.1,1.4,2.5,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.96,0.4,554.8,37.4,-11.2,85.0,7.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:36.000000000,-,CO_JO201
726,2016-12-22 01:45:13,98277,03:18:22,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-76.3,50.2,1.4,2.5,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.8,0.4,554.8,33.8,-12.3,106.0,5.9,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:13.000000000,-,CO_JO201
727,2016-12-22 01:46:26,98278,03:19:36,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-76.4,49.9,1.4,2.5,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.79,0.2,554.8,34.7,-12.1,101.0,5.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:36.000000000,-,CO_JO201
728,2016-12-22 01:55:03,98279,03:28:14,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-77.9,48.0,1.4,2.5,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.76,0.3,554.9,33.2,-12.6,100.0,9.6,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:07.000000000,-,CO_JO201
729,2016-12-22 01:56:10,98280,03:29:22,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-78.0,47.7,1.4,2.5,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.75,0.6,554.9,30.3,-13.3,113.0,7.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:36.000000000,-,CO_JO201
730,2016-12-22 02:04:47,98281,03:38:00,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-79.3,45.8,1.4,2.5,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.73,0.2,555.0,32.2,-12.9,117.0,5.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:13.000000000,-,CO_JO201
731,2016-12-22 02:06:01,98282,03:39:14,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-79.4,45.5,1.4,2.5,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.72,0.4,555.0,30.7,-13.3,99.0,3.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:34.000000000,-,CO_JO201
732,2016-12-22 02:14:36,98283,03:47:50,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-80.6,43.5,1.4,2.5,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.67,0.0,555.0,21.4,-17.5,102.0,6.9,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:09.000000000,-,CO_JO201
733,2016-12-22 02:15:45,98284,03:49:00,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-80.7,43.3,1.4,2.5,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.7,0.4,555.0,20.4,-17.8,90.0,6.1,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:34.000000000,-,CO_JO201
734,2016-12-22 02:24:29,98285,03:57:45,Uranus,-4.51366611839,01:16:04.5165,07:22:58.9782,-57.0,40.2,1.4,2.5,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[160.0"",0.0""]REL",3,2.76,0.5,555.1,21.7,-17.0,100.0,7.2,HET230-PBE_A (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:08.000000000,-,CO_JO201
735,2016-12-22 02:25:38,98286,03:58:54,Uranus,-4.51366651619,01:16:04.5152,07:22:58.9729,-57.3,40.0,1.4,2.5,0.293,0.195,0.12,ON,POINT,OTF,CROSS,LINEAR,"WOB 80.0,1.0,POS,91","EQ[0.0"",0.0""]REL",,2,2.78,0.4,555.1,22.2,-16.9,106.0,6.5,HET230-PBE_A (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"point(length=140.0,unit='arcsec',time=24.0,mode='OTF',points=5,direction='x')",FMA,FMA,0 days 00:01:15.000000000,-,CO_JO201
736,2016-12-22 02:27:22,98287,04:00:39,Uranus,-4.51366711804,01:16:04.5133,07:22:58.9648,-57.6,39.7,-0.2,-1.7,0.293,0.195,0.12,ON,POINT,OTF,CROSS,LINEAR,"WOB 80.0,1.0,POS,91","EQ[0.0"",0.0""]REL",,2,2.82,0.5,555.1,22.7,-16.5,101.0,7.9,HET230-PBE_A (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"point(length=140.0,unit='arcsec',time=40,mode='OTF',points=5,direction='x')",FMA,FMA,0 days 00:01:48.000000000,-,CO_JO201
737,2016-12-22 02:29:24,98288,04:02:41,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-82.4,40.2,0.7,-1.7,0.293,0.195,0.12,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,2.84,0.6,555.1,22.1,-16.6,93.0,3.5,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),go(),FMA,FMA,0 days 00:00:12.000000000,-,CO_JO201
738,2016-12-22 02:29:38,98289,04:02:56,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-82.6,40.1,0.7,-1.7,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.84,0.5,555.1,22.9,-16.4,109.0,6.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:16.000000000,-,CO_JO201
739,2016-12-22 02:30:55,98290,04:04:12,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-82.7,39.8,0.7,-1.7,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.8,0.3,555.1,24.9,-15.7,128.0,4.9,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:35.000000000,-,CO_JO201
740,2016-12-22 02:39:31,98291,04:12:49,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-83.7,37.9,0.7,-1.7,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.67,0.2,555.1,25.9,-15.3,104.0,6.5,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:09.000000000,-,CO_JO201
741,2016-12-22 02:40:40,98292,04:13:59,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-83.8,37.6,0.7,-1.7,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.66,0.2,555.1,26.0,-15.3,112.0,6.5,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:26.000000000,-,CO_JO201
742,2016-12-22 02:49:07,98293,04:22:27,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-84.9,35.7,0.7,-1.7,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.62,0.6,555.2,24.2,-15.7,122.0,6.7,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:07.000000000,-,CO_JO201
743,2016-12-22 02:50:14,98294,04:23:35,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-84.9,35.4,0.7,-1.7,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.62,0.3,555.2,24.9,-15.7,84.0,6.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:35.000000000,-,CO_JO201
744,2016-12-22 02:58:50,98295,04:32:12,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-85.9,33.4,0.7,-1.7,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.59,0.5,555.2,21.5,-17.1,86.0,7.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:07.000000000,-,CO_JO201
745,2016-12-22 02:59:57,98296,04:33:19,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-86.0,33.2,0.7,-1.7,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.6,0.3,555.2,21.5,-17.3,81.0,7.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:45.000000000,-,CO_JO201
746,2016-12-22 03:08:43,98297,04:42:06,OMC1,0.0,05:35:14.3570,-05:22:32.3000,38.2,68.1,0.7,-1.7,0.293,0.195,0.12,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,2.62,0.8,555.2,18.0,-18.8,96.0,5.9,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),go(),FMA,FMA,0 days 00:00:27.000000000,-,CO_JO201
747,2016-12-22 03:09:10,98298,04:42:34,OMC1,0.0,05:35:14.3570,-05:22:32.3000,38.4,68.2,0.7,-1.7,0.293,0.195,0.12,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[300.0"",0.0""]REL",3,2.62,0.7,555.2,18.0,-18.8,102.0,6.9,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:12.000000000,-,CO_JO201
748,2016-12-22 03:10:23,98299,04:43:47,OMC1,0.0,05:35:14.3570,-05:22:32.3000,36.3,68.6,0.7,-1.7,0.293,0.195,0.12,ON,ONOFF,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","EQ[-1800.0"",0.0""]REL",6,2.65,0.5,555.2,17.8,-19.0,95.0,6.7,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:02:50.000000000,-,CO_JO201
749,2016-12-22 23:38:17,98483,01:15:03,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-41.7,55.8,0.0,0.0,0.15,0.18,0.18100000000000002,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,2.66,-0.3,554.9,52.7,-7.8,250.0,3.6,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),go(),FMA,FMA,0 days 00:00:13.000000000,"Using focus values from Mars, obtained just minutes ago",CO(2-1)
750,2016-12-22 23:38:31,98484,01:15:17,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-42.2,55.6,0.0,0.0,0.15,0.18,0.18100000000000002,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","EQ[-1000.0"",0.0""]REL",3,2.66,-0.3,554.9,52.6,-7.8,259.0,2.6,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:13.000000000,-,CO(2-1)
751,2016-12-22 23:39:45,98485,01:16:31,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-42.2,55.6,0.0,0.0,0.15,0.18,0.18100000000000002,ON,POINT,RASTER,CROSS,LINEAR,"WOB 60.0,0.5,POS,86","EQ[0.0"",0.0""]REL",,9,2.77,-0.3,555.0,52.9,-7.8,249.0,4.8,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"point(length=54.0,unit='arcsec',time=20.0,mode='RAS',points=5,direction='x')",FMA,FMA,0 days 00:03:58.000000000,-,CO(2-1)
752,2016-12-22 23:44:01,98486,01:20:48,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-35.3,73.4,5.3,3.8,0.15,0.18,0.18100000000000002,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,2.71,-0.4,554.9,53.6,-7.7,240.0,4.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),go(),FMA,FMA,0 days 00:00:12.000000000,-,CO_JO201
753,2016-12-22 23:44:59,98487,01:21:45,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-36.3,73.2,5.3,3.8,0.15,0.18,0.18100000000000002,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.64,-0.4,554.9,53.6,-7.7,251.0,2.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:12.000000000,-,CO_JO201
754,2016-12-22 23:46:11,98488,01:22:58,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-37.0,73.1,5.3,3.8,0.15,0.18,0.18100000000000002,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.56,-0.5,554.9,53.6,-7.8,273.0,3.5,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:38.000000000,-,CO_JO201
755,2016-12-22 23:54:50,98489,01:31:38,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-42.8,71.8,5.3,3.8,0.15,0.18,0.18100000000000002,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.65,-0.7,555.0,56.4,-7.4,250.0,3.7,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:13.000000000,-,CO_JO201
756,2016-12-22 23:56:03,98490,01:32:52,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-43.4,71.6,5.3,3.8,0.15,0.18,0.18100000000000002,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.64,-0.8,555.0,55.9,-7.5,241.0,4.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:56.000000000,-,CO_JO201
757,2016-12-23 00:05:00,98491,01:41:50,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-48.5,70.1,5.3,3.8,0.15,0.18,0.18100000000000002,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.63,-0.8,555.1,55.9,-7.6,245.0,3.6,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:12.000000000,-,CO_JO201
758,2016-12-23 00:06:12,98492,01:43:02,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-49.1,69.9,5.3,3.8,0.15,0.18,0.18100000000000002,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.66,-0.8,555.1,56.1,-7.5,248.0,3.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:50.000000000,-,CO_JO201
759,2016-12-23 00:15:03,98493,01:51:54,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-53.4,68.3,5.3,3.8,0.15,0.18,0.18100000000000002,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.61,-1.1,555.1,55.8,-7.8,226.0,2.5,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:12.000000000,-,CO_JO201
760,2016-12-23 00:16:16,98494,01:53:08,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-53.8,68.1,5.3,3.8,0.15,0.18,0.18100000000000002,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.63,-1.1,555.1,55.9,-7.8,222.0,3.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:47.000000000,-,CO_JO201
761,2016-12-23 00:25:04,98495,02:01:57,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-57.5,66.4,5.3,3.8,0.15,0.18,0.18100000000000002,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.59,-1.6,555.1,57.2,-7.9,222.0,2.7,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:14.000000000,-,CO_JO201
762,2016-12-23 00:26:18,98496,02:03:12,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-57.9,66.2,5.3,3.8,0.15,0.18,0.18100000000000002,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.57,-1.6,0.0,57.6,-7.9,234.0,2.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:39.000000000,-,CO_JO201
763,2016-12-23 00:34:58,98497,02:11:53,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-61.0,64.5,5.3,3.8,0.15,0.18,0.18100000000000002,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.58,-1.4,555.0,57.8,-7.7,220.0,2.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:13.000000000,-,CO_JO201
764,2016-12-23 00:36:12,98498,02:13:07,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-61.4,64.2,5.3,3.8,0.15,0.18,0.18100000000000002,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.57,-1.4,555.1,57.4,-7.8,223.0,2.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",FMA,FMA,0 days 00:08:34.000000000,-,CO_JO201
765,2016-12-23 00:44:47,98499,02:21:43,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-59.9,43.9,5.3,3.8,0.15,0.18,0.18100000000000002,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,2.72,-1.8,555.1,57.9,-8.0,248.0,2.1,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),go(),FMA,FMA,0 days 00:00:11.000000000,-,CO(2-1)
766,2016-12-23 00:45:56,98500,02:22:52,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-60.3,43.4,5.3,3.8,0.15,0.18,0.18100000000000002,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","EQ[-1000.0"",0.0""]REL",3,2.73,-1.8,555.1,58.1,-8.0,246.0,2.4,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"calibrate(mode='COLD',time=[10],autolevel='ON')",FMA,FMA,0 days 00:01:12.000000000,-,CO(2-1)
767,2016-12-23 00:47:08,98501,02:24:05,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-60.3,43.4,5.3,3.8,0.15,0.18,0.18100000000000002,ON,POINT,RASTER,CROSS,LINEAR,"WOB 60.0,0.5,POS,86","EQ[0.0"",0.0""]REL",,9,2.73,-1.8,555.1,58.4,-7.9,250.0,2.3,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"point(length=54.0,unit='arcsec',time=20,mode='RAS',points=5,direction='x')",FMA,FMA,0 days 00:03:57.000000000,-,CO(2-1)
768,2016-12-23 00:51:26,98502,02:28:24,JO201_B,0.0,00:41:31.0700,-09:15:23.5000,-65.8,61.1,3.2,1.5,0.15,0.18,0.18100000000000002,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,2.72,-1.5,555.1,59.0,-7.5,249.0,2.5,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),go(),FMA,FMA,0 days 00:00:11.000000000,-,CO_JO201
